Processing institution: I63966007
[1975-1984] Total so far: 11600, Requests made: 390, avg 0.80 req/sec
[1985-1994] Total so far: 10400, Requests made: 392, avg 0.80 req/sec
[2015-2024] Total so far: 8400, Requests made: 392, avg 0.80 req/sec
[2005-2014] Total so far: 9000, Requests made: 392, avg 0.80 req/sec
[1965-1974] Total so far: 12800, Requests made: 393, avg 0.80 req/sec
[1985-1994] Total so far: 10600, Requests made: 396, avg 0.80 req/sec
[1995-2004] Total so far: 11200, Requests made: 396, avg 0.80 req/sec
[1975-1984] Total so far: 11800, Requests made: 396, avg 0.80 req/sec
[2015-2024] Total so far: 8600, Requests made: 397, avg 0.80 req/sec
[2005-2014] Total so far: 9200, Requests made: 399, avg 0.81 req/sec
[1965-1974] Total so far: 12923, Requests made: 399, avg 0.81 req/sec
[1985-1994] Total so far: 10800, Requests made: 400, avg 0.81 req/sec
[1965-1974] Total so far: 12923, Requests made: 402, avg 0.81 req/sec
[1975-1984] Total so far: 12000, Requests made: 403, avg 0.81 req/sec
[1995-2004] Total so far: 11400, Requests made: 403, avg 0.81 req/sec
[2005-2014] Total so far: 9400, Requests made: 406, avg 0.81 req/sec
[2015-2024] Total so far: 8800, Requests made: 406, avg 0.81 req/sec
[1985-1994] Total so far: 11000, Requests made: 407, avg 0.81 req/sec
[1975-1984] Total so far: 12200, Requests made: 407, avg 0.81 req/sec
[1995-2004] Total so far: 11600, Requests made: 408, avg 0.81 req/sec
[1985-1994] Total so far: 11200, Requests made: 410, avg 0.80 req/sec
[1975-1984] Total so far: 12400, Requests made: 413, avg 0.79 req/sec
[2005-2014] Total so far: 9600, Requests made: 413, avg 0.79 req/sec
[2015-2024] Total so far: 9000, Requests made: 413, avg 0.79 req/sec
[1995-2004] Total so far: 11800, Requests made: 413, avg 0.79 req/sec
[1975-1984] Total so far: 12600, Requests made: 415, avg 0.79 req/sec
[1985-1994] Total so far: 11400, Requests made: 415, avg 0.79 req/sec
[1995-2004] Total so far: 12000, Requests made: 417, avg 0.79 req/sec
[2005-2014] Total so far: 9800, Requests made: 417, avg 0.79 req/sec
[2015-2024] Total so far: 9200, Requests made: 420, avg 0.79 req/sec
[1975-1984] Total so far: 12800, Requests made: 420, avg 0.79 req/sec
[1985-1994] Total so far: 11600, Requests made: 420, avg 0.79 req/sec
[2005-2014] Total so far: 10000, Requests made: 422, avg 0.79 req/sec
[1995-2004] Total so far: 12200, Requests made: 422, avg 0.79 req/sec
[1975-1984] Total so far: 13000, Requests made: 423, avg 0.79 req/sec
[1985-1994] Total so far: 11800, Requests made: 424, avg 0.79 req/sec
[2015-2024] Total so far: 9400, Requests made: 426, avg 0.79 req/sec
[1995-2004] Total so far: 12400, Requests made: 426, avg 0.79 req/sec
[1985-1994] Total so far: 12000, Requests made: 427, avg 0.79 req/sec
[2005-2014] Total so far: 10200, Requests made: 429, avg 0.79 req/sec
[1975-1984] Total so far: 13200, Requests made: 429, avg 0.79 req/sec
[1985-1994] Total so far: 12200, Requests made: 431, avg 0.79 req/sec
[1995-2004] Total so far: 12600, Requests made: 431, avg 0.79 req/sec
[2015-2024] Total so far: 9600, Requests made: 433, avg 0.79 req/sec
[1975-1984] Total so far: 13400, Requests made: 433, avg 0.79 req/sec
[2005-2014] Total so far: 10400, Requests made: 434, avg 0.79 req/sec
[1985-1994] Total so far: 12400, Requests made: 435, avg 0.79 req/sec
[1995-2004] Total so far: 12800, Requests made: 437, avg 0.79 req/sec
[1975-1984] Total so far: 13600, Requests made: 437, avg 0.79 req/sec
[1975-1984] Total so far: 13800, Requests made: 439, avg 0.79 req/sec
[1985-1994] Total so far: 12600, Requests made: 440, avg 0.79 req/sec
[2005-2014] Total so far: 10600, Requests made: 440, avg 0.79 req/sec
[2015-2024] Total so far: 9800, Requests made: 441, avg 0.79 req/sec
[1985-1994] Total so far: 12800, Requests made: 443, avg 0.79 req/sec
[1995-2004] Total so far: 13000, Requests made: 443, avg 0.79 req/sec
[1975-1984] Total so far: 14000, Requests made: 445, avg 0.79 req/sec
[2005-2014] Total so far: 10800, Requests made: 445, avg 0.79 req/sec
[2015-2024] Total so far: 10000, Requests made: 447, avg 0.79 req/sec
[1985-1994] Total so far: 13000, Requests made: 448, avg 0.79 req/sec
[1995-2004] Total so far: 13200, Requests made: 449, avg 0.79 req/sec
[1975-1984] Total so far: 14200, Requests made: 449, avg 0.79 req/sec
[2005-2014] Total so far: 11000, Requests made: 450, avg 0.79 req/sec
[1985-1994] Total so far: 13200, Requests made: 453, avg 0.79 req/sec
[1975-1984] Total so far: 14400, Requests made: 453, avg 0.79 req/sec
[1995-2004] Total so far: 13400, Requests made: 454, avg 0.79 req/sec
[2015-2024] Total so far: 10200, Requests made: 454, avg 0.79 req/sec
[1975-1984] Total so far: 14600, Requests made: 456, avg 0.79 req/sec
[2005-2014] Total so far: 11200, Requests made: 457, avg 0.79 req/sec
[1985-1994] Total so far: 13400, Requests made: 458, avg 0.79 req/sec
[1995-2004] Total so far: 13600, Requests made: 458, avg 0.79 req/sec
[1975-1984] Total so far: 14800, Requests made: 460, avg 0.79 req/sec
[2015-2024] Total so far: 10400, Requests made: 460, avg 0.79 req/sec
[1985-1994] Total so far: 13600, Requests made: 461, avg 0.79 req/sec
[2005-2014] Total so far: 11400, Requests made: 464, avg 0.80 req/sec
[1975-1984] Total so far: 15000, Requests made: 464, avg 0.80 req/sec
[1995-2004] Total so far: 13800, Requests made: 464, avg 0.80 req/sec
[1985-1994] Total so far: 13800, Requests made: 466, avg 0.80 req/sec
[2015-2024] Total so far: 10600, Requests made: 466, avg 0.80 req/sec
[1975-1984] Total so far: 15200, Requests made: 468, avg 0.80 req/sec
[1995-2004] Total so far: 14000, Requests made: 468, avg 0.80 req/sec
[1985-1994] Total so far: 14000, Requests made: 470, avg 0.80 req/sec
[1975-1984] Total so far: 15400, Requests made: 470, avg 0.80 req/sec
[2015-2024] Total so far: 10800, Requests made: 471, avg 0.80 req/sec
[2005-2014] Total so far: 11600, Requests made: 472, avg 0.80 req/sec
[1975-1984] Total so far: 15600, Requests made: 475, avg 0.80 req/sec
[1995-2004] Total so far: 14200, Requests made: 475, avg 0.80 req/sec
[1985-1994] Total so far: 14200, Requests made: 475, avg 0.80 req/sec
[2015-2024] Total so far: 11000, Requests made: 477, avg 0.80 req/sec
[1975-1984] Total so far: 15800, Requests made: 479, avg 0.80 req/sec
[2005-2014] Total so far: 11800, Requests made: 480, avg 0.80 req/sec
[1995-2004] Total so far: 14400, Requests made: 480, avg 0.80 req/sec
[1985-1994] Total so far: 14400, Requests made: 480, avg 0.80 req/sec
[1975-1984] Total so far: 16000, Requests made: 482, avg 0.80 req/sec
[1985-1994] Total so far: 14600, Requests made: 484, avg 0.80 req/sec
[1995-2004] Total so far: 14600, Requests made: 484, avg 0.80 req/sec
[2015-2024] Total so far: 11200, Requests made: 484, avg 0.80 req/sec
[1975-1984] Total so far: 16200, Requests made: 486, avg 0.80 req/sec
[2005-2014] Total so far: 12000, Requests made: 486, avg 0.80 req/sec
[1985-1994] Total so far: 14800, Requests made: 488, avg 0.80 req/sec
[1995-2004] Total so far: 14800, Requests made: 488, avg 0.80 req/sec
[1975-1984] Total so far: 16400, Requests made: 489, avg 0.80 req/sec
[2015-2024] Total so far: 11400, Requests made: 492, avg 0.80 req/sec
[2005-2014] Total so far: 12200, Requests made: 493, avg 0.80 req/sec
[1985-1994] Total so far: 15000, Requests made: 493, avg 0.80 req/sec
[1995-2004] Total so far: 15000, Requests made: 493, avg 0.80 req/sec
[1975-1984] Total so far: 16600, Requests made: 494, avg 0.80 req/sec
[1995-2004] Total so far: 15200, Requests made: 499, avg 0.80 req/sec
[1975-1984] Total so far: 16800, Requests made: 499, avg 0.80 req/sec
[2015-2024] Total so far: 11600, Requests made: 499, avg 0.80 req/sec
[2005-2014] Total so far: 12400, Requests made: 499, avg 0.80 req/sec
[1985-1994] Total so far: 15200, Requests made: 499, avg 0.80 req/sec
[1975-1984] Total so far: 17000, Requests made: 501, avg 0.80 req/sec
[1985-1994] Total so far: 15400, Requests made: 502, avg 0.80 req/sec
[1995-2004] Total so far: 15400, Requests made: 502, avg 0.80 req/sec
[2005-2014] Total so far: 12600, Requests made: 504, avg 0.80 req/sec
[2015-2024] Total so far: 11800, Requests made: 504, avg 0.80 req/sec
[1975-1984] Total so far: 17200, Requests made: 506, avg 0.80 req/sec
[1985-1994] Total so far: 15600, Requests made: 506, avg 0.80 req/sec
[1995-2004] Total so far: 15600, Requests made: 507, avg 0.80 req/sec
[1975-1984] Total so far: 17400, Requests made: 509, avg 0.81 req/sec
[1985-1994] Total so far: 15800, Requests made: 509, avg 0.81 req/sec
[2005-2014] Total so far: 12800, Requests made: 512, avg 0.80 req/sec
[2015-2024] Total so far: 12000, Requests made: 514, avg 0.79 req/sec
[1975-1984] Total so far: 17600, Requests made: 514, avg 0.79 req/sec
[1985-1994] Total so far: 16000, Requests made: 514, avg 0.79 req/sec
[1995-2004] Total so far: 15800, Requests made: 514, avg 0.79 req/sec
[1985-1994] Total so far: 16200, Requests made: 515, avg 0.79 req/sec
[2005-2014] Total so far: 13000, Requests made: 518, avg 0.79 req/sec
[2015-2024] Total so far: 12200, Requests made: 518, avg 0.79 req/sec
[1995-2004] Total so far: 16000, Requests made: 518, avg 0.79 req/sec
[1985-1994] Total so far: 16400, Requests made: 520, avg 0.79 req/sec
[1975-1984] Total so far: 17800, Requests made: 520, avg 0.79 req/sec
[1995-2004] Total so far: 16200, Requests made: 522, avg 0.79 req/sec
[2005-2014] Total so far: 13200, Requests made: 522, avg 0.79 req/sec
[2015-2024] Total so far: 12400, Requests made: 525, avg 0.79 req/sec
[1985-1994] Total so far: 16600, Requests made: 525, avg 0.79 req/sec
[1975-1984] Total so far: 18000, Requests made: 525, avg 0.79 req/sec
[1995-2004] Total so far: 16400, Requests made: 527, avg 0.79 req/sec
[2005-2014] Total so far: 13400, Requests made: 528, avg 0.79 req/sec
[1985-1994] Total so far: 16800, Requests made: 529, avg 0.79 req/sec
[1975-1984] Total so far: 18200, Requests made: 529, avg 0.79 req/sec
[2015-2024] Total so far: 12600, Requests made: 530, avg 0.79 req/sec
[1995-2004] Total so far: 16600, Requests made: 534, avg 0.79 req/sec
[2005-2014] Total so far: 13600, Requests made: 534, avg 0.79 req/sec
[1985-1994] Total so far: 17000, Requests made: 534, avg 0.79 req/sec
[1975-1984] Total so far: 18400, Requests made: 534, avg 0.79 req/sec
[2015-2024] Total so far: 12800, Requests made: 537, avg 0.79 req/sec
[1975-1984] Total so far: 18600, Requests made: 538, avg 0.79 req/sec
[1985-1994] Total so far: 17200, Requests made: 538, avg 0.79 req/sec
[1995-2004] Total so far: 16800, Requests made: 539, avg 0.79 req/sec
[2005-2014] Total so far: 13800, Requests made: 539, avg 0.79 req/sec
[1985-1994] Total so far: 17400, Requests made: 541, avg 0.79 req/sec
[1975-1984] Total so far: 18800, Requests made: 541, avg 0.79 req/sec
[2015-2024] Total so far: 13000, Requests made: 544, avg 0.79 req/sec
[1995-2004] Total so far: 17000, Requests made: 544, avg 0.79 req/sec
[1975-1984] Total so far: 18888, Requests made: 544, avg 0.79 req/sec
[1975-1984] Total so far: 18888, Requests made: 546, avg 0.80 req/sec
[1985-1994] Total so far: 17600, Requests made: 547, avg 0.80 req/sec
[2005-2014] Total so far: 14000, Requests made: 547, avg 0.80 req/sec
[1995-2004] Total so far: 17200, Requests made: 549, avg 0.80 req/sec
[2015-2024] Total so far: 13200, Requests made: 549, avg 0.80 req/sec
[1985-1994] Total so far: 17800, Requests made: 550, avg 0.80 req/sec
[2005-2014] Total so far: 14200, Requests made: 551, avg 0.80 req/sec
[1995-2004] Total so far: 17400, Requests made: 553, avg 0.80 req/sec
[1985-1994] Total so far: 18000, Requests made: 553, avg 0.80 req/sec
[2015-2024] Total so far: 13400, Requests made: 554, avg 0.80 req/sec
[2005-2014] Total so far: 14400, Requests made: 556, avg 0.80 req/sec
[1985-1994] Total so far: 18200, Requests made: 557, avg 0.80 req/sec
[1995-2004] Total so far: 17600, Requests made: 557, avg 0.80 req/sec
[1985-1994] Total so far: 18400, Requests made: 561, avg 0.80 req/sec
[2005-2014] Total so far: 14600, Requests made: 561, avg 0.80 req/sec
[2015-2024] Total so far: 13600, Requests made: 561, avg 0.80 req/sec
[1995-2004] Total so far: 17800, Requests made: 561, avg 0.80 req/sec
[1985-1994] Total so far: 18600, Requests made: 562, avg 0.80 req/sec
[2005-2014] Total so far: 14800, Requests made: 565, avg 0.80 req/sec
[1995-2004] Total so far: 18000, Requests made: 565, avg 0.80 req/sec
[2015-2024] Total so far: 13800, Requests made: 565, avg 0.80 req/sec
[1985-1994] Total so far: 18800, Requests made: 566, avg 0.80 req/sec
[1995-2004] Total so far: 18200, Requests made: 568, avg 0.80 req/sec
[2005-2014] Total so far: 15000, Requests made: 570, avg 0.80 req/sec
[1985-1994] Total so far: 19000, Requests made: 570, avg 0.80 req/sec
[2015-2024] Total so far: 14000, Requests made: 570, avg 0.80 req/sec
[1995-2004] Total so far: 18400, Requests made: 572, avg 0.80 req/sec
[1985-1994] Total so far: 19200, Requests made: 572, avg 0.80 req/sec
[2015-2024] Total so far: 14200, Requests made: 574, avg 0.80 req/sec
[2005-2014] Total so far: 15200, Requests made: 574, avg 0.80 req/sec
[1995-2004] Total so far: 18600, Requests made: 575, avg 0.80 req/sec
[1985-1994] Total so far: 19400, Requests made: 576, avg 0.80 req/sec
[2005-2014] Total so far: 15400, Requests made: 579, avg 0.80 req/sec
[2015-2024] Total so far: 14400, Requests made: 579, avg 0.80 req/sec
[1995-2004] Total so far: 18800, Requests made: 580, avg 0.80 req/sec
[1985-1994] Total so far: 19600, Requests made: 580, avg 0.80 req/sec
[1995-2004] Total so far: 19000, Requests made: 583, avg 0.80 req/sec
[1985-1994] Total so far: 19800, Requests made: 583, avg 0.80 req/sec
[2005-2014] Total so far: 15600, Requests made: 583, avg 0.80 req/sec
[2015-2024] Total so far: 14600, Requests made: 584, avg 0.80 req/sec
[1985-1994] Total so far: 20000, Requests made: 586, avg 0.80 req/sec
[1995-2004] Total so far: 19200, Requests made: 586, avg 0.80 req/sec
[2005-2014] Total so far: 15800, Requests made: 588, avg 0.80 req/sec
[1985-1994] Total so far: 20200, Requests made: 588, avg 0.80 req/sec
[1995-2004] Total so far: 19400, Requests made: 590, avg 0.80 req/sec
[2015-2024] Total so far: 14800, Requests made: 590, avg 0.80 req/sec
[1985-1994] Total so far: 20400, Requests made: 591, avg 0.80 req/sec
[2005-2014] Total so far: 16000, Requests made: 593, avg 0.80 req/sec
[1995-2004] Total so far: 19600, Requests made: 593, avg 0.80 req/sec
[1995-2004] Total so far: 19800, Requests made: 594, avg 0.80 req/sec
[1985-1994] Total so far: 20600, Requests made: 596, avg 0.80 req/sec
[2005-2014] Total so far: 16200, Requests made: 596, avg 0.80 req/sec
[2015-2024] Total so far: 15000, Requests made: 597, avg 0.80 req/sec
[2005-2014] Total so far: 16400, Requests made: 599, avg 0.80 req/sec
[1995-2004] Total so far: 20000, Requests made: 599, avg 0.80 req/sec
[1985-1994] Total so far: 20800, Requests made: 600, avg 0.79 req/sec
[1995-2004] Total so far: 20200, Requests made: 602, avg 0.79 req/sec
[2005-2014] Total so far: 16600, Requests made: 602, avg 0.79 req/sec
[1985-1994] Total so far: 21000, Requests made: 603, avg 0.80 req/sec
[2015-2024] Total so far: 15200, Requests made: 605, avg 0.79 req/sec
[1995-2004] Total so far: 20400, Requests made: 607, avg 0.79 req/sec
[1985-1994] Total so far: 21200, Requests made: 607, avg 0.79 req/sec
[2005-2014] Total so far: 16800, Requests made: 607, avg 0.79 req/sec
[1995-2004] Total so far: 20600, Requests made: 610, avg 0.79 req/sec
[2015-2024] Total so far: 15400, Requests made: 611, avg 0.79 req/sec
[1985-1994] Total so far: 21400, Requests made: 611, avg 0.79 req/sec
[2005-2014] Total so far: 17000, Requests made: 611, avg 0.79 req/sec
[1985-1994] Total so far: 21600, Requests made: 613, avg 0.79 req/sec
[1995-2004] Total so far: 20800, Requests made: 613, avg 0.79 req/sec
[2005-2014] Total so far: 17200, Requests made: 615, avg 0.79 req/sec
[2015-2024] Total so far: 15600, Requests made: 615, avg 0.79 req/sec
[1985-1994] Total so far: 21800, Requests made: 617, avg 0.79 req/sec
[1995-2004] Total so far: 21000, Requests made: 617, avg 0.79 req/sec
[2005-2014] Total so far: 17400, Requests made: 618, avg 0.80 req/sec
[2015-2024] Total so far: 15800, Requests made: 620, avg 0.80 req/sec
[1985-1994] Total so far: 22000, Requests made: 620, avg 0.80 req/sec
[1995-2004] Total so far: 21200, Requests made: 621, avg 0.80 req/sec
[2005-2014] Total so far: 17600, Requests made: 623, avg 0.80 req/sec
[1985-1994] Total so far: 22200, Requests made: 623, avg 0.80 req/sec
[2015-2024] Total so far: 16000, Requests made: 625, avg 0.80 req/sec
[1995-2004] Total so far: 21400, Requests made: 626, avg 0.80 req/sec
[1985-1994] Total so far: 22400, Requests made: 626, avg 0.80 req/sec
[1985-1994] Total so far: 22600, Requests made: 628, avg 0.80 req/sec
[1995-2004] Total so far: 21600, Requests made: 629, avg 0.80 req/sec
[2005-2014] Total so far: 17800, Requests made: 630, avg 0.80 req/sec
[2015-2024] Total so far: 16200, Requests made: 630, avg 0.80 req/sec
[1985-1994] Total so far: 22800, Requests made: 631, avg 0.80 req/sec
[1995-2004] Total so far: 21800, Requests made: 632, avg 0.80 req/sec
[2005-2014] Total so far: 18000, Requests made: 634, avg 0.79 req/sec
[1985-1994] Total so far: 23000, Requests made: 636, avg 0.78 req/sec
[1995-2004] Total so far: 22000, Requests made: 636, avg 0.78 req/sec
[2015-2024] Total so far: 16400, Requests made: 636, avg 0.78 req/sec
[1985-1994] Total so far: 23200, Requests made: 639, avg 0.78 req/sec
[1995-2004] Total so far: 22200, Requests made: 639, avg 0.78 req/sec
[2005-2014] Total so far: 18200, Requests made: 639, avg 0.78 req/sec
[2015-2024] Total so far: 16600, Requests made: 640, avg 0.78 req/sec
[1985-1994] Total so far: 23400, Requests made: 641, avg 0.78 req/sec
[1995-2004] Total so far: 22400, Requests made: 643, avg 0.78 req/sec
[2005-2014] Total so far: 18400, Requests made: 643, avg 0.78 req/sec
[1985-1994] Total so far: 23600, Requests made: 644, avg 0.78 req/sec
[2015-2024] Total so far: 16800, Requests made: 646, avg 0.78 req/sec
[1995-2004] Total so far: 22600, Requests made: 646, avg 0.78 req/sec
[2005-2014] Total so far: 18600, Requests made: 647, avg 0.78 req/sec
[1985-1994] Total so far: 23800, Requests made: 648, avg 0.78 req/sec
[1995-2004] Total so far: 22800, Requests made: 650, avg 0.78 req/sec
[2015-2024] Total so far: 17000, Requests made: 650, avg 0.78 req/sec
[2005-2014] Total so far: 18800, Requests made: 652, avg 0.78 req/sec
